farmacia_nro_soe,titular_nombre,titular_nombre_id,direccion_vial_tipo,direccion_completa,same_as_wikidata_road,direccion_vial_id,direccion_vial_nombre,direccion_vial_nombre_id,direccion_vial_nro,km,municipio_nombre,same_as_wikidata_municipalityofspain,municipio_nombre_id,localizacion_coordenada_x,localizacion_coordenada_y
2476,Julio Sanchez Navarro,Julio_Sanchez_Navarro,CALLE,CALLE de Lima,,CALLE_de_Lima_Fuenlabrada,de Lima,de_Lima,34,,Fuenlabrada,http://wikidata.org/entity/Q54902,Fuenlabrada,432886,4460171
2478,Javier Lopez Valencia,Javier_Lopez_Valencia,CALLE,CALLE Bruselas,,CALLE_Bruselas_Rozas_de_Madrid_Las,Bruselas,Bruselas,24,,Rozas de Madrid Las,http://wikidata.org/entity/Q592747,Rozas_de_Madrid_Las,424318,4483997
2479,Victoria Fatima Garrido Lopez,Victoria_Fatima_Garrido_Lopez,AVDA,AVDA de los Sauces,,AVDA_de_los_Sauces_Mostoles,de los Sauces,de_los_Sauces,43,,Mostoles,http://wikidata.org/entity/Q187826,Mostoles,421241,4462071
2480,Gala Cuñago Minguell,Gala_Cuñago_Minguell,CALLE,CALLE Plata,,CALLE_Plata_Torrejon_de_Ardoz,Plata,Plata,68,,Torrejon de Ardoz,http://wikidata.org/entity/Q489839,Torrejon_de_Ardoz,461376,4478369
2481,Maria Luisa Diaz De Rada Martin De Navarrete,Maria_Luisa_Diaz_De_Rada_Martin_De_Navarrete,CALLE,CALLE del Maestro,,CALLE_del_Maestro_Alpedrete,del Maestro,del_Maestro,5,,Alpedrete,http://wikidata.org/entity/Q947926,Alpedrete,413390,4501282
2482,Raimundo Francisco Yglesias-Palomar Bermejo,Raimundo_Francisco_Yglesias-Palomar_Bermejo,CALLE,CALLE Lobo,,CALLE_Lobo_Navalafuente,Lobo,Lobo,1,,Navalafuente,http://wikidata.org/entity/Q55486,Navalafuente,443027,4519356
2483,Alicia Vanaclocha Lopez,Alicia_Vanaclocha_Lopez,CALLE,CALLE Principal,https://wikidata.org/entity/Q2507112,CALLE_Principal_Escorial_El,Principal,Principal,103,,Escorial El,http://wikidata.org/entity/Q985269,Escorial_El,410053,4495478
2484,Magdalena Ruiz De Gordejuela Quindos,Magdalena_Ruiz_De_Gordejuela_Quindos,CALLE,CALLE de Mercurio,,CALLE_de_Mercurio_Alcorcon,de Mercurio,de_Mercurio,3,,Alcorcon,http://wikidata.org/entity/Q10372,Alcorcon,431446,4467056
2485,Miguel Angel Gonzalez Fuster,Miguel_Angel_Gonzalez_Fuster,CALLE,CALLE Maestro Luna,,CALLE_Maestro_Luna_Alcobendas,Maestro Luna,Maestro_Luna,2,,Alcobendas,http://wikidata.org/entity/Q487679,Alcobendas,445595,4489336
2486,Isidro Dominguez Alvarez,Isidro_Dominguez_Alvarez,AVDA,AVDA de los Andes,,AVDA_de_los_Andes_Fuenlabrada,de los Andes,de_los_Andes,13,,Fuenlabrada,http://wikidata.org/entity/Q54902,Fuenlabrada,433121,4460816
2487,Daniel Federico Martin Redondo,Daniel_Federico_Martin_Redondo,CUSTA,CUSTA de San Francisco,,CUSTA_de_San_Francisco_Rozas_de_Madrid_Las,de San Francisco,de_San_Francisco,9,,Rozas de Madrid Las,http://wikidata.org/entity/Q592747,Rozas_de_Madrid_Las,426134,4482763
2489,Fernando Cases Beltran,Fernando_Cases_Beltran,CALLE,CALLE Vilches,,CALLE_Vilches_Campo_Real,Vilches,Vilches,40,,Campo Real,http://wikidata.org/entity/Q1999732,Campo_Real,467400,4465319
2490,Rosa Angela Tormo Castro,Rosa_Angela_Tormo_Castro,CALLE,CALLE Bancos de Bazan,,CALLE_Bancos_de_Bazan_Colmenar_de_Oreja,Bancos de Bazan,Bancos_de_Bazan,15,,Colmenar de Oreja,http://wikidata.org/entity/Q686674,Colmenar_de_Oreja,467160,4439916
2491,Jose Enrique Hours Perez,Jose_Enrique_Hours_Perez,AVDA,AVDA de Viñuelas,,AVDA_de_Viñuelas_Tres_Cantos,de Viñuelas,de_Viñuelas,38,,Tres Cantos,http://wikidata.org/entity/Q910410,Tres_Cantos,440496,4493928
2492,Esther Rey Jara,Esther_Rey_Jara,PASEO,PASEO de Santa Teresa,,PASEO_de_Santa_Teresa_Navas_del_Rey,de Santa Teresa,de_Santa_Teresa,4,,Navas del Rey,http://wikidata.org/entity/Q1772241,Navas_del_Rey,393788,4471249
2493,Antonio Galiano Manzano,Antonio_Galiano_Manzano,CALLE,CALLE del Real,,CALLE_del_Real_Molinos_Los,del Real,del_Real,1,,Molinos Los,http://wikidata.org/entity/Q963615,Molinos_Los,409208,4507348
2494,Rosa Marcos Bravo,Rosa_Marcos_Bravo,PLAZA,PLAZA de la Constitucion,,PLAZA_de_la_Constitucion_Fresno_de_Torote,de la Constitucion,de_la_Constitucion,1,,Fresno de Torote,http://wikidata.org/entity/Q1772191,Fresno_de_Torote,466032,4496870
2495,Jose Maria Lopez Gonzalez,Jose_Maria_Lopez_Gonzalez,CALLE,CALLE Zaragoza,,CALLE_Zaragoza_Alcala_de_Henares,Zaragoza,Zaragoza,8,,Alcala de Henares,http://wikidata.org/entity/Q46940,Alcala_de_Henares,470641,4481626
2497,Gloria Iglesias Serrano,Gloria_Iglesias_Serrano,CALLE,CALLE del Puerto de Despeñaperros,,CALLE_del_Puerto_de_Despeñaperros_Venturada,del Puerto de Despeñaperros,del_Puerto_de_Despeñaperros,,,Venturada,http://wikidata.org/entity/Q1647121,Venturada,449279,4515820
2498,Ana Reneses Setien,Ana_Reneses_Setien,AVDA,AVDA las Suertes,,AVDA_las_Suertes_Collado_Villalba,las Suertes,las_Suertes,S/N,,Collado Villalba,http://wikidata.org/entity/Q735759,Collado_Villalba,415046,4497099
2499,Francisco Ros Ruiz,Francisco_Ros_Ruiz,CALLE,CALLE de Azorin,,CALLE_de_Azorin_Mostoles,de Azorin,de_Azorin,S/N,,Mostoles,http://wikidata.org/entity/Q187826,Mostoles,425226,4463724
2500,Herederos De Carmen Lopez Martinez,Herederos_De_Carmen_Lopez_Martinez,AVDA,AVDA Europa,,AVDA_Europa_Pozuelo_de_Alarcon,Europa,Europa,26,,Pozuelo de Alarcon,http://wikidata.org/entity/Q639422,Pozuelo_de_Alarcon,433436,4477058
2501,Humberto Garaizar Guezuraga,Humberto_Garaizar_Guezuraga,PLAZA,PLAZA Estalactitas,,PLAZA_Estalactitas_Getafe,Estalactitas,Estalactitas,0,,Getafe,http://wikidata.org/entity/Q8802,Getafe,436739,4461159
2502,Maria Isabel Herrera Martin,Maria_Isabel_Herrera_Martin,CALLE,CALLE Corral del Cura,,CALLE_Corral_del_Cura_Garganta_de_los_Montes,Corral del Cura,Corral_del_Cura,1,,Garganta de los Montes,http://wikidata.org/entity/Q1752777,Garganta_de_los_Montes,442081,4530221
2503,Claudio Ignacio Bejarano Escuder,Claudio_Ignacio_Bejarano_Escuder,PLAZA,PLAZA de San Isidro,,PLAZA_de_San_Isidro_Torremocha_de_Jarama,de San Isidro,de_San_Isidro,1,,Torremocha de Jarama,http://wikidata.org/entity/Q1765576,Torremocha_de_Jarama,458119,4520614
2504,Blas Martinez Ortiz,Blas_Martinez_Ortiz,CALLE,CALLE Nueva York,https://wikidata.org/entity/Q58864214,CALLE_Nueva_York_Mostoles,Nueva York,Nueva_York,34,,Mostoles,http://wikidata.org/entity/Q187826,Mostoles,427254,4463207
2505,David Corvillo Avis,David_Corvillo_Avis,CALLE,CALLE Rio Tajuña,,CALLE_Rio_Tajuña_Ambite,Rio Tajuña,Rio_Tajuña,1,,Ambite,http://wikidata.org/entity/Q457605,Ambite,484459,4464039
2506,Juan Jose Lafuente Lopez-Salazar,Juan_Jose_Lafuente_Lopez-Salazar,CALLE,CALLE del Pintor Murillo,,CALLE_del_Pintor_Murillo_Mostoles,del Pintor Murillo,del_Pintor_Murillo,16,,Mostoles,http://wikidata.org/entity/Q187826,Mostoles,426047,4464514
2507,Maria Del Reposo Bermejo Babiano,Maria_Del_Reposo_Bermejo_Babiano,AVDA,AVDA de Ramon y Cajal,,AVDA_de_Ramon_y_Cajal_San_Sebastian_de_los_Reyes,de Ramon y Cajal,de_Ramon_y_Cajal,2,,San Sebastian de los Reyes,http://wikidata.org/entity/Q484717,San_Sebastian_de_los_Reyes,447344,4488641
2508,Marcelo Almarcha Lopez,Marcelo_Almarcha_Lopez,CALLE,CALLE Motrico,,CALLE_Motrico_San_Fernando_de_Henares,Motrico,Motrico,7,,San Fernando de Henares,http://wikidata.org/entity/Q842211,San_Fernando_de_Henares,455343,4474444
2509,Manuel Martinez Del Peral Mayor,Manuel_Martinez_Del_Peral_Mayor,AVDA,AVDA de España,,AVDA_de_España_Rozas_de_Madrid_Las,de España,de_España,225,,Rozas de Madrid Las,http://wikidata.org/entity/Q592747,Rozas_de_Madrid_Las,424919,4482573
2510,Fernando Velez Perez,Fernando_Velez_Perez,AVDA,AVDA de España,,AVDA_de_España_San_Sebastian_de_los_Reyes,de España,de_España,48,,San Sebastian de los Reyes,http://wikidata.org/entity/Q484717,San_Sebastian_de_los_Reyes,446337,4488551
2511,Mario Fernandez Roman,Mario_Fernandez_Roman,AVDA,AVDA de Juan Carlos I,,AVDA_de_Juan_Carlos_I_Getafe,de Juan Carlos I,de_Juan_Carlos_I,11,,Getafe,http://wikidata.org/entity/Q8802,Getafe,436381,4460018
2512,Isabel Rodriguez Perea,Isabel_Rodriguez_Perea,CTRA,CTRA Nacional I (Variante Alcobendas),,CTRA_Nacional_I_(Variante_Alcobendas)_Alcobendas,Nacional I (Variante Alcobendas),Nacional_I_(Variante_Alcobendas),,10.200,Alcobendas,http://wikidata.org/entity/Q487679,Alcobendas,444874,4486515
2513,Marta Matas Areal,Marta_Matas_Areal,CALLE,CALLE Maria Zambrano,https://wikidata.org/entity/Q52215191,CALLE_Maria_Zambrano_Rivas-Vaciamadrid,Maria Zambrano,Maria_Zambrano,3,,Rivas-Vaciamadrid,http://wikidata.org/entity/Q644481,Rivas-Vaciamadrid,454626,4467103
2514,Manuel Calatrava Rico,Manuel_Calatrava_Rico,,Aeropuerto Madrid Barajas,https://wikidata.org/entity/Q63229909,Aeropuerto_Madrid_Barajas_Madrid,Aeropuerto Madrid Barajas,Aeropuerto_Madrid_Barajas,T1,,Madrid,http://wikidata.org/entity/Q2807,Madrid,451683,4479509
2515,Maria Pilar De La Cruz Lopez,Maria_Pilar_De_La_Cruz_Lopez,CALLE,CALLE Nuevo Baztan,,CALLE_Nuevo_Baztan_Alcala_de_Henares,Nuevo Baztan,Nuevo_Baztan,12,,Alcala de Henares,http://wikidata.org/entity/Q46940,Alcala_de_Henares,467862,4482570
2516,Antonio Jose Pizarroso Nieto,Antonio_Jose_Pizarroso_Nieto,CALLE,CALLE del Real,,CALLE_del_Real_Pozuelo_del_Rey,del Real,del_Real,15,,Pozuelo del Rey,http://wikidata.org/entity/Q1751919,Pozuelo_del_Rey,472780,4468362
2517,Leticia Vega Castillo,Leticia_Vega_Castillo,CALLE,CALLE de Lorenzo Niño,,CALLE_de_Lorenzo_Niño_Escorial_El,de Lorenzo Niño,de_Lorenzo_Niño,10,,Escorial El,http://wikidata.org/entity/Q985269,Escorial_El,404468,4493218
2518,Antonio Manuel De La Plaza Carballo,Antonio_Manuel_De_La_Plaza_Carballo,CALLE,CALLE de la Moreria,https://wikidata.org/entity/Q17623549,CALLE_de_la_Moreria_Morata_de_Tajuña,de la Moreria,de_la_Moreria,60,,Morata de Tajuña,http://wikidata.org/entity/Q1772158,Morata_de_Tajuña,462993,4453586
2519,Jesus Florencio Gomez Ruiz,Jesus_Florencio_Gomez_Ruiz,AVDA,AVDA del Instituto,,AVDA_del_Instituto_Arganda_del_Rey,del Instituto,del_Instituto,5,,Arganda del Rey,http://wikidata.org/entity/Q497692,Arganda_del_Rey,462620,4460970
2520,Elena Pillado Rodriguez,Elena_Pillado_Rodriguez,CALLE,CALLE de Valserrano,,CALLE_de_Valserrano_Algete,de Valserrano,de_Valserrano,3,,Algete,http://wikidata.org/entity/Q472604,Algete,457758,4493671
2521,Montserrat Rodriguez Sanchez De Rojas,Montserrat_Rodriguez_Sanchez_De_Rojas,CALLE,CALLE de los Reajillos,,CALLE_de_los_Reajillos_Canencia,de los Reajillos,de_los_Reajillos,1,,Canencia,http://wikidata.org/entity/Q985038,Canencia,437810,4528691
2522,Maria Elena Cotrina Polo,Maria_Elena_Cotrina_Polo,CALLE,CALLE de Jose Maria Usandizaga,,CALLE_de_Jose_Maria_Usandizaga_Alpedrete,de Jose Maria Usandizaga,de_Jose_Maria_Usandizaga,30,,Alpedrete,http://wikidata.org/entity/Q947926,Alpedrete,413475,4498665
2523,Celia Fernandez De Landa Lastra,Celia_Fernandez_De_Landa_Lastra,CALLE,CALLE San Roque,,CALLE_San_Roque_Majadahonda,San Roque,San_Roque,37,,Majadahonda,http://wikidata.org/entity/Q427505,Majadahonda,425480,4480615
2524,Daniel Bautista Martinez,Daniel_Bautista_Martinez,CALLE,CALLE Alcorcon,,CALLE_Alcorcon_Humanes_de_Madrid,Alcorcon,Alcorcon,1,,Humanes de Madrid,http://wikidata.org/entity/Q281632,Humanes_de_Madrid,429880,4456561
2525,Maria Eugenia Dean Montero,Maria_Eugenia_Dean_Montero,URB,URB Parque Miraflores,,URB_Parque_Miraflores_Fuenlabrada,Parque Miraflores,Parque_Miraflores,50,,Fuenlabrada,http://wikidata.org/entity/Q54902,Fuenlabrada,428855,4462908
2527,Sagrario Garcia-Comendador Bornez,Sagrario_Garcia-Comendador_Bornez,CALLE,CALLE Albatros,,CALLE_Albatros_Miraflores_de_la_Sierra,Albatros,Albatros,13,,Miraflores de la Sierra,http://wikidata.org/entity/Q55481,Miraflores_de_la_Sierra,435740,4518355
2528,Rita Maria Muñoz Muñoz,Rita_Maria_Muñoz_Muñoz,CALLE,CALLE Camino del Cura,,CALLE_Camino_del_Cura_Alcobendas,Camino del Cura,Camino_del_Cura,10,,Alcobendas,http://wikidata.org/entity/Q487679,Alcobendas,445333,4484370
2529,Maria Isabel Coma Fort,Maria_Isabel_Coma_Fort,CALLE,CALLE de Nanclares de Oca,,CALLE_de_Nanclares_de_Oca_Madrid,de Nanclares de Oca,de_Nanclares_de_Oca,10,,Madrid,http://wikidata.org/entity/Q2807,Madrid,451054,4477309
2530,Pedro Diaz Vico,Pedro_Diaz_Vico,CALLE,CALLE de Quito,,CALLE_de_Quito_Fuenlabrada,de Quito,de_Quito,2-4,,Fuenlabrada,http://wikidata.org/entity/Q54902,Fuenlabrada,432887,4460775
2531,Gema Gavilanes Borja,Gema_Gavilanes_Borja,CALLE,CALLE Chile,,CALLE_Chile_Coslada,Chile,Chile,162,,Coslada,http://wikidata.org/entity/Q164197,Coslada,453872,4474957
2532,Marta Susaeta Ruiz,Marta_Susaeta_Ruiz,CALLE,CALLE de la Era,,CALLE_de_la_Era_Mejorada_del_Campo,de la Era,de_la_Era,10,,Mejorada del Campo,http://wikidata.org/entity/Q1984852,Mejorada_del_Campo,458770,4472150
2533,Marta Villarroya Mora,Marta_Villarroya_Mora,CALLE,CALLE de Chipre,,CALLE_de_Chipre_Fuenlabrada,de Chipre,de_Chipre,7,,Fuenlabrada,http://wikidata.org/entity/Q54902,Fuenlabrada,431320,4459176
2534,Gema Garcia Ramos,Gema_Garcia_Ramos,CALLE,CALLE Anchuelo,,CALLE_Anchuelo_Valverde_de_Alcala,Anchuelo,Anchuelo,3,,Valverde de Alcala,http://wikidata.org/entity/Q2003388,Valverde_de_Alcala,474628,4474244
2535,Antonio Algora Cabello,Antonio_Algora_Cabello,CALLE,CALLE del Portal de Belen,,CALLE_del_Portal_de_Belen_Arganda_del_Rey,del Portal de Belen,del_Portal_de_Belen,9,,Arganda del Rey,http://wikidata.org/entity/Q497692,Arganda_del_Rey,459552,4463019
2536,Amalia Gella Rodero,Amalia_Gella_Rodero,AVDA,AVDA de Monteclaro,,AVDA_de_Monteclaro_Pozuelo_de_Alarcon,de Monteclaro,de_Monteclaro,S/N,,Pozuelo de Alarcon,http://wikidata.org/entity/Q639422,Pozuelo_de_Alarcon,428292,4477215
2537,Gonzalo Lopez-Asiain Castaño,Gonzalo_Lopez-Asiain_Castaño,CALLE,CALLE de Juliana,,CALLE_de_Juliana_Escorial_El,de Juliana,de_Juliana,4,,Escorial El,http://wikidata.org/entity/Q985269,Escorial_El,404091,4493485
2538,Ana Maria Quiros Roldan,Ana_Maria_Quiros_Roldan,CALLE,CALLE de Groenlandia,,CALLE_de_Groenlandia_Getafe,de Groenlandia,de_Groenlandia,4,,Getafe,http://wikidata.org/entity/Q8802,Getafe,443735,4463879
2539,Luisa Ma Martin Martin,Luisa_Ma_Martin_Martin,PASEO,PASEO Alfredo Carneros,,PASEO_Alfredo_Carneros_Collado_Mediano,Alfredo Carneros,Alfredo_Carneros,9,,Collado Mediano,http://wikidata.org/entity/Q1751903,Collado_Mediano,412341,4504974
2540,Maria Ruano Sastre,Maria_Ruano_Sastre,CTRA,CTRA de Galapagar-La Navata,,CTRA_de_Galapagar-La_Navata_Galapagar,de Galapagar-La Navata,de_Galapagar-La_Navata,152,,Galapagar,http://wikidata.org/entity/Q1615953,Galapagar,416758,4494549
2541,Maria Victoria Saenz Saenz,Maria_Victoria_Saenz_Saenz,SECT,SECT Foresta,,SECT_Foresta_Tres_Cantos,Foresta,Foresta,5,,Tres Cantos,http://wikidata.org/entity/Q910410,Tres_Cantos,439924,4495844
2543,Cristina Chico Vicente,Cristina_Chico_Vicente,PASEO,PASEO Emilio Parra Gasque,,PASEO_Emilio_Parra_Gasque_Robledo_de_Chavela,Emilio Parra Gasque,Emilio_Parra_Gasque,20,,Robledo de Chavela,http://wikidata.org/entity/Q734136,Robledo_de_Chavela,395301,4484430
2544,Ana Ma Otero Morales,Ana_Ma_Otero_Morales,AVDA,AVDA de Monteprincipe,,AVDA_de_Monteprincipe_Boadilla_del_Monte,de Monteprincipe,de_Monteprincipe,S/N,,Boadilla del Monte,http://wikidata.org/entity/Q1641013,Boadilla_del_Monte,428509,4473993
2545,Isabel Fernandez Gomez,Isabel_Fernandez_Gomez,TRVA,TRVA Tolon,,TRVA_Tolon_Miraflores_de_la_Sierra,Tolon,Tolon,0,,Miraflores de la Sierra,http://wikidata.org/entity/Q55481,Miraflores_de_la_Sierra,435399,4518105
2546,Soledad Faya Rubio,Soledad_Faya_Rubio,AVDA,AVDA Madrid,,AVDA_Madrid_Patones,Madrid,Madrid,7,,Patones,http://wikidata.org/entity/Q1999704,Patones,458901,4522561
2547,Rosario Terceño Gonzalez,Rosario_Terceño_Gonzalez,CALLE,CALLE de Sigüenza,,CALLE_de_Sigüenza_Boadilla_del_Monte,de Sigüenza,de_Sigüenza,0,,Boadilla del Monte,http://wikidata.org/entity/Q1641013,Boadilla_del_Monte,425102,4473113
2548,Isabel Dema Rodriguez,Isabel_Dema_Rodriguez,AVDA,AVDA Juan Carlos I,,AVDA_Juan_Carlos_I_Collado_Villalba,Juan Carlos I,Juan_Carlos_I,46,,Collado Villalba,http://wikidata.org/entity/Q735759,Collado_Villalba,414617,4498712
2550,Milagros Garcia Ayuso,Milagros_Garcia_Ayuso,CALLE,CALLE de Samuel Baltes,,CALLE_de_Samuel_Baltes_Villarejo_de_Salvanes,de Samuel Baltes,de_Samuel_Baltes,54,,Villarejo de Salvanes,http://wikidata.org/entity/Q1641598,Villarejo_de_Salvanes,476078,4446400
2551,Angeles Velasco Cañas,Angeles_Velasco_Cañas,CALLE,CALLE Duero,,CALLE_Duero_Villaviciosa_de_Odon,Duero,Duero,S/N,,Villaviciosa de Odon,http://wikidata.org/entity/Q1631897,Villaviciosa_de_Odon,421088,4470952
2552,Laura Cardona Ayuso,Laura_Cardona_Ayuso,AVDA,AVDA de Madrid,,AVDA_de_Madrid_Hoyo_de_Manzanares,de Madrid,de_Madrid,10,,Hoyo de Manzanares,http://wikidata.org/entity/Q664769,Hoyo_de_Manzanares,423161,4496996
2553,Maria Belen Torres Alvarez,Maria_Belen_Torres_Alvarez,CALLE,CALLE Miralrio,,CALLE_Miralrio_Villanueva_de_la_Cañada,Miralrio,Miralrio,9,,Villanueva de la Cañada,http://wikidata.org/entity/Q973325,Villanueva_de_la_Cañada,414653,4477942
2554,Maria Jose Hernandez Gonzalez De Mendoza,Maria_Jose_Hernandez_Gonzalez_De_Mendoza,CMNO,CMNO Real,,CMNO_Real_Rozas_de_Madrid_Las,Real,Real,1,,Rozas de Madrid Las,http://wikidata.org/entity/Q592747,Rozas_de_Madrid_Las,420211,4487484
2555,Lucrecia Gutierrez Muñoz,Lucrecia_Gutierrez_Muñoz,CALLE,CALLE del Charcon,,CALLE_del_Charcon_Boalo_El,del Charcon,del_Charcon,1,,Boalo El,http://wikidata.org/entity/Q1772163,Boalo_El,422248,4507827
2556,Nuria Sanchez Ortiz,Nuria_Sanchez_Ortiz,CALLE,CALLE de la Fragua,,CALLE_de_la_Fragua_Alameda_del_Valle,de la Fragua,de_la_Fragua,41,,Alameda del Valle,http://wikidata.org/entity/Q1648402,Alameda_del_Valle,428905,4530144
2557,Antonio Moreno Flores,Antonio_Moreno_Flores,CALLE,CALLE Soberania,,CALLE_Soberania_Galapagar,Soberania,Soberania,38,,Galapagar,http://wikidata.org/entity/Q1615953,Galapagar,414977,4492046
2558,Lourdes Perez Perez,Lourdes_Perez_Perez,CALLE,CALLE Aquilon,,CALLE_Aquilon_Pozuelo_de_Alarcon,Aquilon,Aquilon,2,,Pozuelo de Alarcon,http://wikidata.org/entity/Q639422,Pozuelo_de_Alarcon,432384,4473595
2559,Ana Maria Dominguez Jacome,Ana_Maria_Dominguez_Jacome,CALLE,CALLE Redondillo,,CALLE_Redondillo_Moralzarzal,Redondillo,Redondillo,2,,Moralzarzal,http://wikidata.org/entity/Q1646201,Moralzarzal,418034,4503050
2561,Maria Lara Vicente Lopez,Maria_Lara_Vicente_Lopez,AVDA,AVDA de España,,AVDA_de_España_Alcobendas,de España,de_España,17,,Alcobendas,http://wikidata.org/entity/Q487679,Alcobendas,445813,4488766
2563,Alicia Gallego Buzon,Alicia_Gallego_Buzon,CTRA,CTRA de la Coruña,,CTRA_de_la_Coruña_Rozas_de_Madrid_Las,de la Coruña,de_la_Coruña,,,Rozas de Madrid Las,http://wikidata.org/entity/Q592747,Rozas_de_Madrid_Las,425082,4486385
2564,Josefina Muñoz Guerra,Josefina_Muñoz_Guerra,AVDA,AVDA Cañada Toledana,,AVDA_Cañada_Toledana_Griñon,Cañada Toledana,Cañada_Toledana,36,,Griñon,http://wikidata.org/entity/Q1772237,Griñon,426982,4451934
2565,Rosa Ma David Cecilia,Rosa_Ma_David_Cecilia,AVDA,AVDA Manuel Gutierrez Mellado,,AVDA_Manuel_Gutierrez_Mellado_Villaviciosa_de_Odon,Manuel Gutierrez Mellado,Manuel_Gutierrez_Mellado,7,,Villaviciosa de Odon,http://wikidata.org/entity/Q1631897,Villaviciosa_de_Odon,423863,4467087
2566,Carmen Laso Lopez,Carmen_Laso_Lopez,AVDA,AVDA Europa,,AVDA_Europa_Pozuelo_de_Alarcon,Europa,Europa,7,,Pozuelo de Alarcon,http://wikidata.org/entity/Q639422,Pozuelo_de_Alarcon,432368,4476581
2567,Ana Cruz Casero,Ana_Cruz_Casero,CALLE,CALLE Principal,https://wikidata.org/entity/Q2507112,CALLE_Principal_Madrid,Principal,Principal,2,,Madrid,http://wikidata.org/entity/Q2807,Madrid,440584,4465083
2568,Ma Angeles Navarro Diaz-Bernardo,Ma_Angeles_Navarro_Diaz-Bernardo,CALLE,CALLE de Rosa Luxemburgo,,CALLE_de_Rosa_Luxemburgo_Madrid,de Rosa Luxemburgo,de_Rosa_Luxemburgo,S/N,,Madrid,http://wikidata.org/entity/Q2807,Madrid,434593,4477999
2569,Ma Cruz Gloria Palomino Medrano,Ma_Cruz_Gloria_Palomino_Medrano,AVDA,AVDA Europa,,AVDA_Europa_Pozuelo_de_Alarcon,Europa,Europa,2,,Pozuelo de Alarcon,http://wikidata.org/entity/Q639422,Pozuelo_de_Alarcon,431758,4476247
2570,Francisca Martin Taberna,Francisca_Martin_Taberna,AVDA,AVDA Guadarrama,,AVDA_Guadarrama_Majadahonda,Guadarrama,Guadarrama,2,,Majadahonda,http://wikidata.org/entity/Q427505,Majadahonda,426168,4481437
2572,Ivan Bernardo Fernandez,Ivan_Bernardo_Fernandez,AVDA,AVDA del Villar,,AVDA_del_Villar_Puentes_Viejas,del Villar,del_Villar,34,,Puentes Viejas,http://wikidata.org/entity/Q1980527,Puentes_Viejas,450791,4534950
2573,Monica Encinas Lopez,Monica_Encinas_Lopez,CALLE,CALLE Moscu,,CALLE_Moscu_Coslada,Moscu,Moscu,1,,Coslada,http://wikidata.org/entity/Q164197,Coslada,453053,4474279
2574,Gabriel Pascual Borge,Gabriel_Pascual_Borge,SECT,SECT Oficios,,SECT_Oficios_Tres_Cantos,Oficios,Oficios,4,,Tres Cantos,http://wikidata.org/entity/Q910410,Tres_Cantos,439470,4495177
2575,Ma Mercedes Bernardez Lazaro,Ma_Mercedes_Bernardez_Lazaro,CALLE,CALLE Juan XXIII,,CALLE_Juan_XXIII_Parla,Juan XXIII,Juan_XXIII,13,,Parla,http://wikidata.org/entity/Q824651,Parla,435150,4454823
2576,Isabel Suena Meco,Isabel_Suena_Meco,PASEO,PASEO de la Chopera,https://wikidata.org/entity/Q27044458,PASEO_de_la_Chopera_Rivas-Vaciamadrid,de la Chopera,de_la_Chopera,S/N,,Rivas-Vaciamadrid,http://wikidata.org/entity/Q644481,Rivas-Vaciamadrid,454356,4468555
2577,Ma Del Pilar Teno Sanchez,Ma_Del_Pilar_Teno_Sanchez,PASEO,PASEO de San Sebastian,,PASEO_de_San_Sebastian_Becerril_de_la_Sierra,de San Sebastian,de_San_Sebastian,63,,Becerril de la Sierra,http://wikidata.org/entity/Q655675,Becerril_de_la_Sierra,416019,4507089
2578,Isabel Benitez-Donoso Medio,Isabel_Benitez-Donoso_Medio,CALLE,CALLE Ramon y Cajal,,CALLE_Ramon_y_Cajal_Pozuelo_de_Alarcon,Ramon y Cajal,Ramon_y_Cajal,1,,Pozuelo de Alarcon,http://wikidata.org/entity/Q639422,Pozuelo_de_Alarcon,431805,4476955
2579,Maria Consuelo Izquierdo De Juan,Maria_Consuelo_Izquierdo_De_Juan,CALLE,CALLE de Extremadura,,CALLE_de_Extremadura_Fuenlabrada,de Extremadura,de_Extremadura,12,,Fuenlabrada,http://wikidata.org/entity/Q54902,Fuenlabrada,432289,4459128
2580,Ma Paz Borges Carbajo,Ma_Paz_Borges_Carbajo,AVDA,AVDA de la Constitucion,,AVDA_de_la_Constitucion_Villa_del_Prado,de la Constitucion,de_la_Constitucion,15,,Villa del Prado,http://wikidata.org/entity/Q320398,Villa_del_Prado,388889,4459225
2581,Teresa Viñaras Jimenez,Teresa_Viñaras_Jimenez,CALLE,CALLE de Guadalajara,,CALLE_de_Guadalajara_Brea_de_Tajo,de Guadalajara,de_Guadalajara,2,,Brea de Tajo,http://wikidata.org/entity/Q1772144,Brea_de_Tajo,490740,4453294
2582,Angel Galan Rodrigo,Angel_Galan_Rodrigo,CALLE,CALLE de Puente la Reina,,CALLE_de_Puente_la_Reina_Madrid,de Puente la Reina,de_Puente_la_Reina,12,,Madrid,http://wikidata.org/entity/Q2807,Madrid,442679,4483711
2583,Asuncion Cuesta Del Pino,Asuncion_Cuesta_Del_Pino,CALLE,CALLE de Canal Isabel II,,CALLE_de_Canal_Isabel_II_Pinilla_del_Valle,de Canal Isabel II,de_Canal_Isabel_II,4,,Pinilla del Valle,http://wikidata.org/entity/Q1980517,Pinilla_del_Valle,430760,4531016
